"method","gene","moran","pval"
"Baysor","HS3ST4",0.0280170073815809,2.46414039114401e-34
"Baysor","HSP90AA1",0.039812539872677,3.41110802830426e-67
"Baysor","HSPA1B",0.0457027671667851,7.66552552367004e-88
"Baysor","HSPB1",0.00340019088833123,0.0690056272983969
"Baysor","HTR2A",0.0325914781176089,9.5614682883889e-46
"Baysor","HTR2C",0.00337449473976074,0.0703594223160273
"Baysor","IDH1",0.00894822267476436,5.02103922497177e-05
"Baysor","IDH2",0.0166357537377864,2.50497798205223e-13
"Baysor","IDO1",0.0140828814973092,4.56613201632701e-10
"Baysor","IFIT3",0.00697450860315904,0.00120903262996893
"Baysor","IFITM3",0.0282102229317126,8.79028885396958e-35
"Baysor","IGF1R",0.0162374344465567,8.83643131953917e-13
"Baysor","IGFBP3",0.046791051978352,4.72533533629222e-92
"Baysor","IGFBP4",0.0171418614465625,4.78772898716093e-14
"Baysor","IGFBP5",0.0167491263415936,1.73842439864244e-13
"Baysor","IL1RAP",0.00430246045192283,0.030413673003818
"Baysor","IL4R",0.023731577625718,3.01936200419122e-25
"Baysor","IL7R",0.0108222944640643,1.26048157258089e-06
"Baysor","IRF8",0.00647155465547565,0.00243734617359486
"Baysor","ITGA8",0.00910661467975598,3.7678376992013e-05
"Baysor","ITGAM",0.00579956864841895,0.00578625310166801
"Baysor","ITGAX",0.0089317184055601,5.14100343768033e-05
"Baysor","ITGB2",0.00554372009385577,0.00786258866868873
"Baysor","ITIH4",0.00491503292143977,0.016155437617677
"Baysor","KCNH5",0.00611610285201282,0.00388742687607662
"Baysor","KCNJ10",0.0240152790195479,9.4908323917176e-26
"Baysor","KCNN3",0.0156314779231733,5.64037722158793e-12
"Baysor","KIAA1217",0.0126240528551726,2.07296723744719e-08
"Baysor","KIT",0.0236430377526447,4.94638425458542e-25
"Baysor","KLF2",0.0138313781504492,9.29043095106584e-10
"Baysor","KLF4",0.00493990967535849,0.0156870859439431
"Baysor","KLK6",0.014254927649801,2.95270839220301e-10
"Baysor","KLRB1",0.00579932277093441,0.00579036884628579
"Baysor","LAMA2",0.00546769753261819,0.00863711037929745
"Baysor","LAMP5",0.141661377128658,0
"Baysor","LCN2",0.156337273018359,0
"Baysor","LDLRAD3",0.00155830113753976,0.247108584452064
"Baysor","LEMD2",0.00293247274848558,0.100335121945332
"Baysor","LHX6",0.0203913070864226,4.05048590317184e-19
"Baysor","LINGO1",0.0329252264411552,1.23363706197181e-46
"Baysor","LOX",0.000524538907041491,0.407119309462256
"Baysor","LRRK1",0.0130643864345156,6.7536924352342e-09
"Baysor","LRRK2",0.0131624531505667,5.36278785217485e-09
"Baysor","LY86",0.00418807833276077,0.0339137007507927
"Baysor","LYPD6",0.00802157246769224,0.000242519881996934
"Baysor","LYPD6B",0.00262821317762004,0.12535264094685
"Baysor","LYVE1",0.0523609495934702,1.33209622482661e-114
"Baysor","MAG",0.0298454339189545,1.08005826053719e-38
"Baysor","MAL",0.0167485015660303,1.7438554178769e-13
"Baysor","MAOB",0.0196551445637381,7.0348414701646e-18
"Baysor","MCTP2",0.00321866913818442,0.0801584706451211
"Baysor","MEF2C",0.0636286833632238,4.1145730570926e-168
"Baysor","MEIS2",0.00915203060271175,3.46177809354851e-05
"Baysor","MEPE",0.012972128301481,8.62354003787264e-09
"Baysor","MGST1",0.0162978409113162,7.24932851573984e-13
"Baysor","MKI67",0.00520266584829634,0.0116577399048272
"Baysor","MMP9",0.0106912461895086,1.6761593520365e-06
"Baysor","MOBP",0.225766634404808,0
"Baysor","MS4A6A",0.0038670691134621,0.045958672467127
"Baysor","MT2A",0.00218723160660097,0.169288884537356
"Baysor","MTRNR2L12",0.0113559148068162,4.0135418261568e-07
"Baysor","MTRNR2L8",0.018709414273847,2.23314445925984e-16
"Baysor","MYO16",0.00275817605842795,0.114209767883605
"Baysor","MYO5B",0.0109892673212053,8.90862501406107e-07
"Baysor","MYRF",0.0107686403639711,1.4374098374187e-06
"Baysor","NCSTN",0.00302311993751021,0.0935728308769068
"Baysor","NDST4",0.00515774479571364,0.0123125545024429
"Baysor","NEGR1",0.0532224708410417,2.51428924962925e-118
"Baysor","NES",0.0194977927243631,1.26800013472056e-17
"Baysor","NKG7",0.000885751216317825,0.347332778451101
"Baysor","NLGN1",0.0110063229519942,8.64013882855642e-07
"Baysor","NNAT",0.00799803550682023,0.000252700807703903
"Baysor","NOTCH1",0.0199723945260956,2.10391128187771e-18
"Baysor","NPFFR2",0.00873688933595959,7.21053962153252e-05
"Baysor","NPY1R",0.0124154463647853,3.43360468565099e-08
"Baysor","NR2F2",0.0143642636385162,2.17604878307916e-10
"Baysor","NR4A2",0.00831831643414365,0.00014838967944018
"Baysor","NRGN",0.139391570088279,0
"Baysor","NRP1",0.0110383587251491,8.03217102145053e-07
"Baysor","NTNG1",0.0105819235879746,2.1215047403242e-06
"Baysor","NTNG2",0.0113377740746179,4.17635486999624e-07
"Baysor","NWD2",0.00637273816239041,0.00277014333608364
"Baysor","NXPH2",0.00779600394291166,0.000347891859810518
"Baysor","OLIG1",0.000525532183376864,0.406936400674186
"Baysor","OLIG2",0.0167986294413437,1.47775059608937e-13
"Baysor","OPALIN",0.0138558188193715,8.79550340315185e-10
"Baysor","OSMR",0.000361783660479298,0.434742563289154
"Baysor","OTOGL",0.000582381284703118,0.397380156661653
"Baysor","P2RY12",0.00902833404605301,4.2972406455079e-05
"Baysor","P2RY13",0.00808963248003192,0.000216193282053941
"Baysor","PAX6",0.0281377038026115,1.30064558668281e-34
"Baysor","PCNA",0.0111089682822626,6.93335528253013e-07
"Baysor","PCSK1",0.0120631367500061,7.93805152438737e-08
"Baysor","PCSK6",0.0427750727758971,3.08369157658529e-77
"Baysor","PDGFD",0.00226353417270258,0.161037447037128
"Baysor","PDGFRA",0.0208926640975305,5.768703244806e-20
"Baysor","PECAM1",0.0391083829999516,5.95997842639729e-65
"Baysor","PHLDB2",0.00790076252957322,0.000295523596522719
"Baysor","PICALM",0.0236695582715926,4.55530570847537e-25
"Baysor","PLCE1",0.00501455239019668,0.0144807433842469
"Baysor","PLCH1",0.00170652267722468,0.227132731888468
"Baysor","PLD5",0.00928269438163588,2.70998483303438e-05
"Baysor","POLN",0.00914884621998372,3.48471977078086e-05
"Baysor","POSTN",0.00618533276743012,0.00354442146218152
"Baysor","POU6F2",0.00544211565950788,0.00890690305133146
"Baysor","PRDX1",0.0322426232836133,8.44291529157889e-45
"Baysor","PROX1",0.0120915437764588,7.46915244742981e-08
"Baysor","PSEN1",0.0139289072386159,7.23760806517444e-10
"Baysor","PSEN2",-8.31137820628183e-05,0.511490455803445
"Baysor","PSENEN",0.00590752237915532,0.00506252829708893
"Baysor","PTCHD4",0.0045802945388601,0.0229838403655724
"Baysor","PTMA",0.0165880730467303,2.93929144383887e-13
"Baysor","PTPRC",0.00462907892254859,0.0219045969178716
"Baysor","PTPRG",0.00523310802874357,0.0113664435956708
"Baysor","PVALB",0.0542915750951627,3.75486627886384e-123
"Baysor","QDPR",0.113098002378735,0
"Baysor","RASGEF1B",0.0125582686858355,2.43683250119189e-08
"Baysor","RASGRP1",0.023449877053133,1.19617956391412e-24
"Baysor","RELN",0.00458583188654266,0.0228611382162917
"Baysor","RFTN1",0.01160051358493,2.30754922008709e-07
"Baysor","RGS10",-0.000350417148501457,0.557585004996229
"Baysor","RGS16",0.00318793118092437,0.0818526958071009
"Baysor","RIT2",-0.000410334895812919,0.567824059296903
"Baysor","RNASET2",0.00525111356444181,0.0111291526541771
"Baysor","RNF144B",0.0122118378944196,5.57390904589806e-08
"Baysor","RORB",0.125844699960831,0
"Baysor","ROS1",0.00668235371704928,0.00182215381996456
"Baysor","RPS19",0.00922737459296376,3.03389168018248e-05
"Baysor","RXFP1",0.0143083782886443,2.55152920924773e-10
"Baysor","RYR3",0.00734972051167553,0.000695350985397162
"Baysor","S100A4",0.0132850054263219,3.9041546899794e-09
"Baysor","S100B",0.0707307644756318,3.78637847392792e-207
"Baysor","SAMD5",0.0130938230780342,6.41128423533057e-09
"Baysor","SDK1",0.0039376906373311,0.0429766086542715
"Baysor","SEMA5A",0.0140220672727018,5.60911657564093e-10
"Baysor","SERPINA3",0.041424739343555,1.35671440252267e-72
"Baysor","SFRP2",0.00229889112661249,0.157430829177525
"Baysor","SLC17A6",0.0173793163959897,2.16437553445534e-14
"Baysor","SLC17A7",0.107036088540018,0
"Baysor","SLC1A2",0.113323944484237,0
"Baysor","SLC24A3",0.0104886700095168,2.54202023053093e-06
"Baysor","SLC26A4",-0.000252109921289716,0.54078341963432
"Baysor","SLC38A2",0.0181528525532396,1.60711952623413e-15
"Baysor","SLC6A11",0.0175711323165971,1.16491013537031e-14
"Baysor","SLIT3",0.025866425485971,1.43979371800193e-29
"Baysor","SNCA",0.100157449537971,0
"Baysor","SNCG",0.00043312464978732,0.422404010174911
"Baysor","SNTB2",0.00499428432367816,0.0148500643505381
"Baysor","SORCS1",0.00357971278771999,0.0593006848336137
"Baysor","SORL1",0.0211353114427145,2.23412354980394e-20
"Baysor","SOX10",0.0351625240783228,6.83519284749295e-53
"Baysor","SOX11",0.00751205057673673,0.000542797988746142
"Baysor","SOX2",0.0107305086464995,1.5607039283234e-06
"Baysor","SOX4",0.0140075213392226,5.7688532246253e-10
"Baysor","SOX8",0.014748038181705,7.40700179324625e-11
"Baysor","SOX9",0.0256624407842289,3.9743426361541e-29
"Baysor","SPHKAP",0.00670743765548528,0.00175398920540505
"Baysor","SPI1",0.00865367809023755,8.24461308261447e-05
"Baysor","SPON1",0.0162852272584002,7.56674453426882e-13
"Baysor","SPP1",0.219454034838588,0
"Baysor","SST",0.0501859161428404,1.40000850400104e-105
"Baysor","ST18",0.021535227204447,4.3641107267427e-21
"Baysor","STAT3",0.00930889007575333,2.60607938676808e-05
"Baysor","STK32B",0.00244406953204055,0.142464144482763
"Baysor","STXBP2",0.00382228920066043,0.0478211908045543
"Baysor","SULF1",0.0023726527068417,0.149858808768096
"Baysor","SYNM",0.00447137589832146,0.0257503804713804
"Baysor","TACR1",0.00198361551447057,0.192516993827685
"Baysor","TENM1",0.01061212861188,1.98533121211574e-06
"Baysor","TGFB1",0.000581130905485648,0.397557339922662
"Baysor","TGFB2",0.0138129639804558,9.79761692855892e-10
"Baysor","TGFBI",0.00121147321782766,0.296784088954965
"Baysor","THBS1",0.00513278938585924,0.0126915246950537
"Baysor","THEMIS",0.00833072348158262,0.000145500394553215
"Baysor","THSD4",0.011718001392567,1.76504963459183e-07
"Baysor","THSD7B",0.00327537305354507,0.0764809091994092
"Baysor","TMEM119",0.00901397311286226,4.40195274241262e-05
"Baysor","TMEM132C",0.00350292833249027,0.0633347156959999
"Baysor","TMIGD3",0.00627860489473811,0.00314108447437924
"Baysor","TOP2A",0.00277794225804145,0.112440889644175
"Baysor","TP53",0.00353698259176545,0.0615413694912659
"Baysor","TPH2",0.00238126389006175,0.148757527139117
"Baysor","TRAC",0.00368958915337475,0.0536880787699159
"Baysor","TREM2",0.00725454460488997,0.000795666557362084
"Baysor","TRHDE",0.0194529897929114,1.48611599617458e-17
"Baysor","TRIL",0.0109888805252501,8.9729950206909e-07
"Baysor","TRPC5",0.00401290836654872,0.0401449517987553
"Baysor","TRPC6",0.00909790360422418,3.82544311044845e-05
"Baysor","TSHZ2",0.0303614012295822,5.56345531406889e-40
"Baysor","TSPO",0.00329912675634429,0.0749488939860475
"Baysor","TTYH1",0.00956908771328812,1.59676386511602e-05
"Baysor","TYROBP",0.00404169051195394,0.038987764812423
"Baysor","UGT8",0.0933754792620905,0
"Baysor","UNC5B",0.00347874612700888,0.0646650937041339
"Baysor","VCAN",0.0264526489605617,7.74317401838341e-31
"Baysor","VIM",0.081911970553364,5.55393613800657e-277
"Baysor","VIP",0.0178749976887804,4.12309363432822e-15
"Baysor","VWC2L",0.0086317290173233,8.72491983350678e-05
"Baysor","WIF1",0.0264916850812035,6.04826443278286e-31
"Baysor","ZBBX",0.00729501410416346,0.00075244397288825
"Baysor","ZDHHC23",0.011085236621725,7.24858399042681e-07
"Scanpy","ABCC9",0.0037000292621743,0.0771396193954635
"Scanpy","ACOT1",0.00353950231650541,0.0864184739697804
"Scanpy","ADAMTS12",0.00302303514420861,0.121745105211835
"Scanpy","ADAMTS13",0.00793363744106206,0.00116300783486321
"Scanpy","ADAMTS16",0.00537466618905762,0.0193031306157977
"Scanpy","ADAMTS3",0.00149567907211627,0.280412184755236
"Scanpy","ADRA1A",0.00684208443988363,0.00430430525361904
"Scanpy","ADRA1B",0.00917851504231716,0.000214383727457828
"Scanpy","AIF1",0.0100953792061313,5.36923853607123e-05
"Scanpy","AKAP12",0.0597714769510825,4.07272878801795e-116
"Scanpy","ALDH1L1",0.0174354284406586,1.19145517511378e-11
"Scanpy","ALDH5A1",0.023898714417299,2.7762452849308e-20
"Scanpy","ALDOC",0.119135088972021,0
"Scanpy","ALK",0.00162253287887096,0.264337672738116
"Scanpy","ANGPT1",0.00257312683067138,0.160060995705387
"Scanpy","ANK1",0.0135864924787294,9.4540834322001e-08
"Scanpy","ANKRD18A",0.00457263889497471,0.0393322518922408
"Scanpy","ANLN",0.0936186873239356,2.35142354637656e-281
"Scanpy","ANO3",0.00624125513486387,0.00823542585695587
"Scanpy","ANXA1",0.0188036563707197,2.90048941829191e-13
"Scanpy","APOC1",0.0121010401354411,1.66619622532033e-06
"Scanpy","APOE",0.0241487678967872,1.14240720648244e-20
"Scanpy","APP",0.00147270862080696,0.283260791178314
"Scanpy","AQP4",0.0842091766276906,4.03300043708779e-228
"Scanpy","ARG1",-0.00252386891169695,0.831225011407007
"Scanpy","ARHGAP24",0.00270086562543834,0.148441457366839
"Scanpy","ATP2C2",0.000462102157315616,0.426425439847614
"Scanpy","AXL",0.00573488934709399,0.0137849290220278
"Scanpy","B4GALNT1",0.0209515680996408,5.04825658936901e-16
"Scanpy","BCAN",0.0207373061459413,9.83511046999948e-16
"Scanpy","BEX1",0.128768369494686,0
"Scanpy","BIN1",0.0192952470512646,7.32158619767727e-14
"Scanpy","BRINP3",0.012494968604261,8.33627580822884e-07
"Scanpy","BTBD11",0.0128213988827698,4.20836900837012e-07
"Scanpy","C1QB",0.00686018647323012,0.0041703861541882
"Scanpy","C1QC",0.00107406518821384,0.337096510355623
"Scanpy","C1orf162",0.0047000792594242,0.0353404738650933
"Scanpy","C3",0.0309965685853709,8.52704090283281e-33
"Scanpy","CA2",0.0918748892172581,4.62712730563594e-271
"Scanpy","CADM2",0.0431607765664073,1.28504722797123e-61
"Scanpy","CALCRL",0.00581186445149483,0.0127698513328409
"Scanpy","CAPG",0.000318693600131078,0.447928982615969
"Scanpy","CAPN3",0.0192557823890023,8.15488485832813e-14
"Scanpy","CAV1",0.0197316215714311,2.01801816429424e-14
"Scanpy","CCL4",0.00155782177388613,0.272508181703542
"Scanpy","CCL5",-0.00174068609223705,0.745845356042123
"Scanpy","CCNA1",0.00827661895998598,0.000745693836805111
"Scanpy","CCNB2",0.00170414177386696,0.253298256393338
"Scanpy","CD14",0.00515971308021563,0.0235324192934505
"Scanpy","CD163",-0.00140746214438129,0.702395319674354
"Scanpy","CD2",0.00489908889488181,0.029794272936118
"Scanpy","CD36",0.00476438942435995,0.0334314891264629
"Scanpy","CD3G",0.00605591526723239,0.00992145935345576
"Scanpy","CD4",0.00491521490702671,0.029369414910823
"Scanpy","CD44",0.0223862344821495,5.01025565636093e-18
"Scanpy","CD48",0.00553970075114549,0.0165829788303644
"Scanpy","CD52",0.00732524253368417,0.00243754163678996
"Scanpy","CD63",0.0357246373052095,7.10987079145227e-43
"Scanpy","CD68",0.00408238913577303,0.0579999478485613
"Scanpy","CD74",0.0546414975430425,2.01866184085749e-97
"Scanpy","CD81",0.00440645790440381,0.0450781124452615
"Scanpy","CD83",0.018151242573366,1.76310393277758e-12
"Scanpy","CD86",0.00218573092339875,0.198732146640612
"Scanpy","CD9",0.0221122850578488,1.24002413404039e-17
"Scanpy","CDH1",0.00505293352579824,0.025945846887864
"Scanpy","CDH12",0.0197574257729089,1.86696850667363e-14
"Scanpy","CDH4",0.00938810529964362,0.000157270231432998
"Scanpy","CDH6",0.0471036296401429,5.61629661942501e-73
"Scanpy","CDK1",0.00923782661772177,0.000195934746609893
"Scanpy","CELF1",0.0237923067007301,4.07686872809715e-20
"Scanpy","CEMIP",0.0150969867586274,3.57069437683661e-09
"Scanpy","CEMIP2",0.0166301167470758,9.33425750533861e-11
"Scanpy","CENPF",0.00923594713856963,0.000195937652395687
"Scanpy","CH25H",0.0087806505422906,0.000372239434973442
"Scanpy","CHI3L1",0.0105232351118928,2.71087612458246e-05
"Scanpy","CHODL",0.00395508290422668,0.0638767556869828
"Scanpy","CLDN11",0.0273348861740035,6.09275177069012e-26
"Scanpy","CLDND1",0.122721321834831,0
"Scanpy","CLU",0.192612089544537,0
"Scanpy","CNDP1",0.0503643485140138,4.2159809410774e-83
"Scanpy","CNTN2",0.0575108807566724,1.13784258822103e-107
"Scanpy","CNTNAP2",0.0367280931135963,3.3131560829565e-45
"Scanpy","CNTNAP3B",0.00459969995642287,0.0384761876453419
"Scanpy","COL12A1",0.010322726080879,3.74232398945436e-05
"Scanpy","COL25A1",0.0172659238870799,1.85464046070783e-11
"Scanpy","COL5A3",0.0220119437993015,1.72220083707299e-17
"Scanpy","CORO1A",0.0099475109682426,6.78156245351786e-05
"Scanpy","CRHBP",0.0100775921192167,5.52365835454252e-05
"Scanpy","CRYAB",0.170218066424315,0
"Scanpy","CRYM",0.0161595436713333,2.97212932257025e-10
"Scanpy","CSF1",0.00379226013617543,0.0721964216667714
"Scanpy","CSF1R",0.0163322886023126,1.92148340478015e-10
"Scanpy","CSPG4",0.0052866165678707,0.0210808147790656
"Scanpy","CST7",0.000974899019192762,0.351147051995251
"Scanpy","CTNNA3",0.0159506292490954,4.85295152721749e-10
"Scanpy","CTSB",0.0710604634346839,3.8181411103361e-163
"Scanpy","CTSH",0.0120608291348262,1.87040957368159e-06
"Scanpy","CTSS",0.00712101763384829,0.00310928346434931
"Scanpy","CUX2",0.0847263244313578,4.6607430100073e-231
"Scanpy","CX3CR1",0.0193089865835775,6.93398240484711e-14
"Scanpy","CXCL10",-6.98677193761644e-05,0.507275656134636
"Scanpy","CXCR4",0.00333102533904507,0.0996284977255562
"Scanpy","CYTIP",0.0107572024675388,1.81443482190164e-05
"Scanpy","DCN",0.031629157266657,4.54184210127455e-34
"Scanpy","DDR2",0.00602617846176468,0.0102976081725358
"Scanpy","DHFR",0.00715466929268248,0.00301738760232885
"Scanpy","DLC1",0.0177257455262455,5.60104200198485e-12
"Scanpy","DNER",0.00987727102686322,7.61145014008434e-05
"Scanpy","EDIL3",0.0638802683904192,2.71865742459857e-132
"Scanpy","EEF1A1",0.0230013438831658,6.29004050456231e-19
"Scanpy","EFHD1",0.048798926331128,3.78186469002076e-78
"Scanpy","EGFR",0.0281330562915598,2.31613238426981e-27
"Scanpy","EGR3",0.0275666175034039,2.33112201847899e-26
"Scanpy","ELOVL2",0.00880129979829504,0.000362190445063121
"Scanpy","ERBB3",0.0177202502267814,5.6443816510781e-12
"Scanpy","ERBIN",0.0310844749163103,5.88625437421513e-33
"Scanpy","ERMN",0.0973574330929138,4.54475800214181e-304
"Scanpy","EYA4",0.00322178047731253,0.107172815357804
"Scanpy","FABP7",0.0239001109716111,2.76681959241008e-20
"Scanpy","FASLG",0.00114017828000667,0.326951229814819
"Scanpy","FBLN1",0.0289145144679859,8.24489967621593e-29
"Scanpy","FCER1G",0.0038984311404,0.0666028865676106
"Scanpy","FCGR1A",-0.00111990586418377,0.664270831772585
"Scanpy","FCGR3A",0.0140732768006912,3.43746399906023e-08
"Scanpy","FGFR2",0.0127623413422143,5.01264658240456e-07
"Scanpy","FGFR3",0.0166876124797705,7.95834013704618e-11
"Scanpy","FILIP1",0.00766418661369266,0.00162796387734662
"Scanpy","FLT1",0.0461254808896741,4.59828390863991e-70
"Scanpy","FSTL4",0.0102185513601615,4.41043264736447e-05
"Scanpy","FTH1",0.0560862713655931,1.57945684910743e-102
"Scanpy","FTL",0.0310657901120472,6.41023306356905e-33
"Scanpy","GAD1",0.00762665821857406,0.00169561132544396
"Scanpy","GAD2",0.0295389690375991,5.61725790218868e-30
"Scanpy","GAS2L3",-0.00043719512631782,0.564702161664143
"Scanpy","GFAP",0.0989076392847727,9.60526581316365e-314
"Scanpy","GJA1",0.0998540200551944,9.89811114878353e-320
"Scanpy","GLUL",0.104244759061843,0
"Scanpy","GNLY",0.00288161833097776,0.131572590233257
"Scanpy","GPNMB",0.0491406457567067,2.64540140294258e-79
"Scanpy","GPR183",0.00714624983065889,0.00301954260138819
"Scanpy","GPR34",0.00371106071646855,0.0764464277337156
"Scanpy","GPS2",0.000783616347062581,0.378893772629491
"Scanpy","GZMA",-0.00188726227205947,0.763513479720382
"Scanpy","HECW1",0.0385341987125252,1.51071730886914e-49
"Scanpy","HES1",0.00765131329627557,0.00165477746064982
"Scanpy","HHATL",0.0224603653404487,3.9258574849507e-18
"Scanpy","HIF1A",0.0258603460626385,2.03707512393312e-23
"Scanpy","HILPDA",0.00901127946491356,0.000273179836544069
"Scanpy","HLA-DMB",0.00559286913466279,0.0157434169682089
"Scanpy","HLA-DQA1",0.00501952378704965,0.0266434576343905
"Scanpy","HLA-DRB1",0.0068760277366366,0.00414415163434705
"Scanpy","HLA-DRB5",0.00384249814140452,0.0694699736727766
"Scanpy","HS3ST2",0.0300151150748284,7.05940437634244e-31
"Scanpy","HS3ST4",0.0310452228693422,6.93978759585215e-33
"Scanpy","HSP90AA1",0.0357845514161251,5.0588669231784e-43
"Scanpy","HSPA1B",0.0334788205691517,6.64037070442453e-38
"Scanpy","HSPB1",0.00362267737670049,0.0813369978618364
"Scanpy","HTR2A",0.0348502141446587,6.42910158384532e-41
"Scanpy","HTR2C",0.00796494194966612,0.00110747571907574
"Scanpy","IDH1",0.00915195359772759,0.000223862473423853
"Scanpy","IDH2",0.0119622024165708,2.26215567942003e-06
"Scanpy","IDO1",0.0141106432917514,3.0153209370219e-08
"Scanpy","IFIT3",0.0132843075871577,1.77315898709683e-07
"Scanpy","IFITM3",0.0286678525334655,2.4642152769328e-28
"Scanpy","IGF1R",0.0157449231231446,8.07525173315838e-10
"Scanpy","IGFBP3",0.043490940937969,1.41327742753943e-62
"Scanpy","IGFBP4",0.0180333735564933,2.40678524977275e-12
"Scanpy","IGFBP5",0.0174716370090651,1.08682854095409e-11
"Scanpy","IL1RAP",-0.000691398718027524,0.601102917344677
"Scanpy","IL4R",0.0174437687982595,1.11327051946997e-11
"Scanpy","IL7R",0.00796951616158803,0.00110388969314331
"Scanpy","IRF8",0.00184254745284306,0.237750478026686
"Scanpy","ITGA8",0.00876428962428756,0.000385918671611734
"Scanpy","ITGAM",0.00129020590298414,0.307606535403711
"Scanpy","ITGAX",0.00765991822865984,0.00163415839075978
"Scanpy","ITGB2",0.0115493718370281,4.61287409587295e-06
"Scanpy","ITIH4",0.00663861002114803,0.00538988619405705
"Scanpy","KCNH5",0.0061868796401176,0.00873340511905327
"Scanpy","KCNJ10",0.0274830358903713,3.39639931937489e-26
"Scanpy","KCNN3",0.0191810397087637,1.01008340330999e-13
"Scanpy","KIAA1217",0.0200299143233703,8.41253303705899e-15
"Scanpy","KIT",0.0194572715492435,4.47405893467167e-14
"Scanpy","KLF2",0.00694377071378942,0.00382273529579315
"Scanpy","KLF4",0.00932980127206479,0.000170408871155133
"Scanpy","KLK6",0.00998250445571278,6.43364910788078e-05
"Scanpy","KLRB1",0.0093419762855147,0.000168200875601833
"Scanpy","LAMA2",0.00217512293215248,0.19995584988825
"Scanpy","LAMP5",0.167954766826577,0
"Scanpy","LCN2",0.0032200448470427,0.107191766955301
"Scanpy","LDLRAD3",0.00307277272813856,0.117915723775505
"Scanpy","LEMD2",0.00436856219687329,0.0464687748189916
"Scanpy","LHX6",0.015896407683985,5.49521482681385e-10
"Scanpy","LINGO1",0.0428844607325075,7.3362441962965e-61
"Scanpy","LOX",0.00443838173453335,0.0438101016601517
"Scanpy","LRRK1",0.0117708718584497,3.13748347363552e-06
"Scanpy","LRRK2",0.0102308193084613,4.35830726973544e-05
"Scanpy","LY86",-0.00111461820636874,0.662660926914329
"Scanpy","LYPD6",0.00758845264248271,0.0017842537344665
"Scanpy","LYPD6B",-0.00331264653965403,0.896558710653719
"Scanpy","LYVE1",0.00683412310196442,0.00431769847235924
"Scanpy","MAG",0.032395365150727,1.24877436028204e-35
"Scanpy","MAL",0.0150007896691115,4.48143435420502e-09
"Scanpy","MAOB",0.0205697838186243,1.65467529281225e-15
"Scanpy","MCTP2",0.00827128350465001,0.000750271694244972
"Scanpy","MEF2C",0.0699782322881005,2.71155137014714e-158
"Scanpy","MEIS2",0.00891897416986638,0.000310580298685254
"Scanpy","MEPE",0.0251202649952631,3.04711181184723e-22
"Scanpy","MGST1",0.017270223504162,1.82690509208362e-11
"Scanpy","MKI67",0.00562447507183545,0.0151211398701693
"Scanpy","MMP9",0.0103971612416404,3.30710470092489e-05
"Scanpy","MOBP",0.214200971651583,0
"Scanpy","MS4A6A",0.00725688574397348,0.00266964521953422
"Scanpy","MT2A",0.000280838515225449,0.4537834739899
"Scanpy","MTRNR2L12",0.15800134163184,0
"Scanpy","MTRNR2L8",0.160907372568244,0
"Scanpy","MYO16",0.00516533500923217,0.0235301883137207
"Scanpy","MYO5B",0.00889495010847349,0.000320482820202539
"Scanpy","MYRF",0.00990338353639376,7.29417343808091e-05
"Scanpy","NCSTN",0.00784090981598825,0.00131036548817649
"Scanpy","NDST4",-0.00201994341891205,0.778147937707041
"Scanpy","NEGR1",0.0660245081212561,3.5911122925269e-141
"Scanpy","NES",0.0234335377140393,1.4283471736019e-19
"Scanpy","NKG7",0.00573173327732046,0.0135741799185089
"Scanpy","NLGN1",0.0143487483986688,1.90995090059383e-08
"Scanpy","NNAT",0.011397611844661,6.19265268481261e-06
"Scanpy","NOTCH1",0.0114570659274462,5.59469341125972e-06
"Scanpy","NPFFR2",0.00893488528537863,0.000301170414031314
"Scanpy","NPY1R",0.0136948716331229,7.64270289251854e-08
"Scanpy","NR2F2",0.0178114333543725,4.38275521192379e-12
"Scanpy","NR4A2",0.0166713505884818,8.11223583100082e-11
"Scanpy","NRGN",0.142809775942038,0
"Scanpy","NRP1",0.0113548122741284,6.66568095165178e-06
"Scanpy","NTNG1",0.015173961925358,3.02290983090636e-09
"Scanpy","NTNG2",0.0102498488064106,4.22901822045541e-05
"Scanpy","NWD2",0.00738551368724345,0.00227967976732075
"Scanpy","NXPH2",0.00225038493225109,0.192099149549441
"Scanpy","OLIG1",0.00146536613047516,0.284419128414339
"Scanpy","OLIG2",0.0134780509148618,1.19545952511435e-07
"Scanpy","OPALIN",0.0177356487361211,5.43429650449288e-12
"Scanpy","OSMR",0.00686983379333245,0.00416171584780369
"Scanpy","OTOGL",-0.00291332623738908,0.865940245744115
"Scanpy","P2RY12",0.00651255142238604,0.00616750164797046
"Scanpy","P2RY13",0.0013036149098167,0.305807074790142
"Scanpy","PAX6",0.0107027655967164,2.02577238310133e-05
"Scanpy","PCNA",0.00818467937936484,0.000844802541224453
"Scanpy","PCSK1",0.00845593509327176,0.000585699939037935
"Scanpy","PCSK6",0.0370779700615487,4.9395010368654e-46
"Scanpy","PDGFD",0.00178607999278993,0.244216999916515
"Scanpy","PDGFRA",0.0236500503083134,6.54158649269374e-20
"Scanpy","PECAM1",0.0299296245890265,1.02014594705754e-30
"Scanpy","PHLDB2",0.00322260165001023,0.107149164097564
"Scanpy","PICALM",0.0331596005744729,3.18769319351815e-37
"Scanpy","PLCE1",0.00870035613463189,0.000419461141830772
"Scanpy","PLCH1",0.00720435652401151,0.00281227963907001
