"method","gene","moran","pval"
"Seurat","GJA1",0.135223734785234,1.01766253089713e-313
"Seurat","GPNMB",0.0624389169927828,8.84618023036236e-69
"Seurat","GPR183",0.00542015000864613,0.0629298710227094
"Seurat","GPR34",0.0427457166139882,2.41376366102557e-33
"Seurat","GULP1",0.0607821846138288,3.00744040922164e-65
"Seurat","HES1",0.0178859503956962,2.62571277377662e-07
"Seurat","HHATL",0.0343769050950758,2.97904229446908e-22
"Seurat","HILPDA",0.0288331287968263,3.24620170288441e-16
"Seurat","HLA-DMB",0.0194015885810332,2.60875879564289e-08
"Seurat","HLA-DQA1",0.00386050604558509,0.137121037179209
"Seurat","HPCA",0.134416863418177,5.16236471358143e-310
"Seurat","HS3ST2",0.250772905831665,0
"Seurat","HS3ST4",0.12689556422147,1.26303933386195e-276
"Seurat","HTR2A",0.0813686175955076,3.8255454771356e-115
"Seurat","HTR2C",0.0412571682739234,2.77404862598065e-31
"Seurat","IDH1",0.00883017432470914,0.00652569968965211
"Seurat","IDH2",0.0445268065519772,5.46791889664327e-36
"Seurat","IFITM3",0.0883538622018394,2.35526819556306e-135
"Seurat","IGFBP3",0.105789234571133,3.77237618082307e-193
"Seurat","IGFBP4",0.148041508214613,0
"Seurat","IGFBP5",0.18405491300198,0
"Seurat","IGFBP7",0.080070391647767,1.42196853180123e-111
"Seurat","IL7R",0.0673258524078492,6.39749165200798e-92
"Seurat","IPCEF1",0.11670679300731,2.50427185259358e-234
"Seurat","ITGA8",0.0570116946388573,1.05188211571519e-57
"Seurat","ITGAM",0.00542522434116259,0.0629067723023883
"Seurat","ITGAX",0.0152514438262787,9.28986105580443e-06
"Seurat","ITGB2",0.0227969519062693,8.01905274203011e-11
"Seurat","KCNAB1",0.0754710344401877,2.2130348075502e-99
"Seurat","KCNH5",0.0538967496799049,9.10489901603791e-52
"Seurat","KIT",0.130084921815997,1.18441667651378e-290
"Seurat","KLF2",0.0248898631563626,1.49870659663137e-12
"Seurat","KLF4",0.0324349924564956,4.6992050845596e-20
"Seurat","KLK6",0.0199184678220578,1.14973652952639e-08
"Seurat","LAMA2",0.0385994100285124,1.50111571802127e-27
"Seurat","LAMP5",0.279089936660789,0
"Seurat","LHX6",0.0462293153984667,1.21289904802047e-38
"Seurat","LINGO1",0.0606692958471859,5.21910211195511e-65
"Seurat","LMO4",0.156370719776728,0
"Seurat","LOX",0.00873802702207305,0.00695344445487712
"Seurat","LRRK1",0.0119391253368337,0.000399324583442338
"Seurat","LRRK2",0.0186328360504093,8.69660980393692e-08
"Seurat","LY86",0.0124707059487852,0.000228234247753958
"Seurat","LYPD6",0.0323200464765735,6.80848747025305e-20
"Seurat","LYPD6B",0.00973117333999514,0.00311023241184126
"Seurat","LYVE1",0.0482822648646895,5.52364381454374e-42
"Seurat","MAF",0.0502406538880173,2.9622206969189e-45
"Seurat","MAG",0.075595424784479,1.01132368185835e-99
"Seurat","MAL",0.0445361542624007,5.2196029793068e-36
"Seurat","MCTP2",0.0140374961093,4.02019632447029e-05
"Seurat","MEIS2",0.0684190311879714,4.32969891347628e-82
"Seurat","MEPE",0.104053300647947,2.35607527967486e-187
"Seurat","MEST",0.0882170596991848,6.31383513334492e-135
"Seurat","MGST1",0.0422691002812139,1.23072374037903e-32
"Seurat","MMD",0.0690494975132245,1.48372928552089e-83
"Seurat","MOBP",0.171691919055706,0
"Seurat","MOG",0.168238638405632,0
"Seurat","MS4A6A",0.0254493006734085,4.62797110178907e-13
"Seurat","MYO16",0.0161282673090362,3.02428624455937e-06
"Seurat","MYO5B",0.0206441070235304,3.43872655951581e-09
"Seurat","MYRF",0.0385508558126762,1.70630342724177e-27
"Seurat","NCSTN",0.0119596162046799,0.000392403186346315
"Seurat","NDST4",0.012257963519763,0.000282998314563239
"Seurat","NES",0.0449288671851814,1.29968299699626e-36
"Seurat","NGEF",0.140581745289568,0
"Seurat","NKG7",0.0120585191120524,0.000343407171121491
"Seurat","NNAT",0.0568189616100214,2.73149637009957e-57
"Seurat","NOTCH1",0.0314482813995861,6.20967547335782e-19
"Seurat","NPNT",0.0438830105897974,4.45602471046378e-35
"Seurat","NPTX1",0.178064155445125,0
"Seurat","NPTXR",0.119689624838252,2.48710887769688e-246
"Seurat","NPY1R",0.0226025917777279,1.17771086423457e-10
"Seurat","NR2F2",0.0823151344057095,7.98456031500935e-118
"Seurat","NR4A2",0.029648404101498,4.5850672375799e-17
"Seurat","NRGN",0.248192546060849,0
"Seurat","NRN1",0.289275016454701,0
"Seurat","NRP1",0.0203886739926101,5.43761589165613e-09
"Seurat","NTNG1",0.0846972254427305,1.4318925144902e-124
"Seurat","NTNG2",0.0139773968499182,4.37715325139714e-05
"Seurat","NWD2",0.0288628887717978,3.01859357233185e-16
"Seurat","NXPH2",0.0110132637419917,0.000983710947499548
"Seurat","OLIG1",0.00618000087008103,0.0407956602249122
"Seurat","OLIG2",0.0523602339866199,5.54285967957035e-49
"Seurat","OPALIN",0.143999693355217,0
"Seurat","OTOGL",0.0161490559156953,2.9303865060329e-06
"Seurat","P2RY12",0.0501226192438943,4.53469524289418e-45
"Seurat","P2RY13",0.0145754921241676,2.13594215220388e-05
"Seurat","PARK7",0.0385458785298056,1.78828184678987e-27
"Seurat","PAX6",0.0337620454545982,1.55569139893297e-21
"Seurat","PCNA",0.00776053803988567,0.014516130802957
"Seurat","PCSK1",0.0624261023587746,1.04690926341426e-68
"Seurat","PCSK6",0.044399315492288,8.4053236989014e-36
"Seurat","PDGFD",0.0421448648580841,1.6992658110155e-32
"Seurat","PDGFRA",0.0533499681778521,8.67470825838897e-51
"Seurat","PECAM1",0.0588381853889334,2.69884193038493e-61
"Seurat","PHLDB2",0.0241572784351671,6.32715138983258e-12
"Seurat","PLCE1",0.0232094525682327,3.82157434521293e-11
"Seurat","PLCH1",0.0700908520689057,4.86423950314815e-86
"Seurat","PLCXD3",0.0538545709222446,1.0608556716566e-51
"Seurat","PLD5",0.0266001417677716,4.46028268520072e-14
"Seurat","POSTN",0.015205438933571,9.54559440488939e-06
"Seurat","POU6F2",0.0207048856517614,3.18801713995207e-09
"Seurat","PRNP",0.0632308208591886,1.98398964253646e-70
"Seurat","PROX1",0.0640977671083435,2.54361051671504e-72
"Seurat","PSEN1",0.0206277434276129,3.66673732172201e-09
"Seurat","PSEN2",0.00156304962057057,0.326685309899781
"Seurat","PSENEN",0.00699323748371507,0.0245001411736967
"Seurat","PTCHD4",0.0131814954760786,0.00010769929206579
"Seurat","PTEN",0.0247694577447386,1.93463163942091e-12
"Seurat","PTPRC",0.0243163266666361,4.61804340057832e-12
"Seurat","PTPRZ1",0.110497132971548,2.56690394214519e-210
"Seurat","PVALB",0.129232036368214,7.67886946576053e-287
"Seurat","RAPGEF5",0.0563732386921873,2.00344741467363e-56
"Seurat","RASGRP1",0.040464371241457,4.4642774736083e-30
"Seurat","RELN",0.229469076215303,0
"Seurat","RFTN1",0.023059010552003,5.09282550134569e-11
"Seurat","RGS10",0.0245442525679139,2.95650694558153e-12
"Seurat","RGS16",0.02417285588955,5.96636138422687e-12
"Seurat","RGS4",0.232868063942968,0
"Seurat","RGS6",0.0395121321296277,9.0885287065909e-29
"Seurat","RIT2",0.0311450276046344,1.30992111490612e-18
"Seurat","RNASET2",0.0201271852393875,8.32700540229799e-09
"Seurat","RNF144B",0.0270554630294973,1.68711407532383e-14
"Seurat","RORB",0.127886195176051,7.23373982247472e-281
"Seurat","ROS1",0.0337736641109301,1.48760234261508e-21
"Seurat","RSPO2",0.0619928391212788,8.78073447172875e-68
"Seurat","RXFP1",0.15703695398152,0
"Seurat","RYR3",0.0183234895961808,1.381079645231e-07
"Seurat","S100A4",0.0576499428004523,3.11248389368522e-59
"Seurat","SAMD5",0.0243588819192508,4.24853888890271e-12
"Seurat","SDK1",0.0447793877643745,2.18320213937479e-36
"Seurat","SEMA5A",0.0538356470082927,1.17594152309726e-51
"Seurat","SERPINA3",0.0921968923904831,2.96030581351547e-148
"Seurat","SFRP2",0.134295500877837,3.02393437179097e-310
"Seurat","SLC11A1",0.0153985522509323,7.60980008807676e-06
"Seurat","SLC17A6",0.0500999932746842,5.08790477877101e-45
"Seurat","SLC17A7",0.0940080274524322,6.66259028280604e-153
"Seurat","SLC24A3",0.0186182095502186,8.77209222684649e-08
"Seurat","SLC26A4",0.00365199609291187,0.150370729566484
"Seurat","SLC6A1",0.0696059792275044,7.17010553994152e-85
"Seurat","SLIT3",0.0826249306864134,1.11327557087508e-118
"Seurat","SMYD2",0.194691167807846,0
"Seurat","SNCA",0.141548000930265,0
"Seurat","SNTB2",0.0567770146217032,3.31318106728799e-57
"Seurat","SORCS1",0.0296084097431967,5.3738474816173e-17
"Seurat","SOX10",0.0342380065103164,4.31325813424305e-22
"Seurat","SOX11",0.0206143228021751,3.71765263426013e-09
"Seurat","SOX2",0.0606318449629758,6.20872448234311e-65
"Seurat","SOX4",0.0178568653003696,2.73661315633059e-07
"Seurat","SOX9",0.0826751814896343,8.41431938591587e-119
"Seurat","SPHKAP",0.0528345648386977,7.73558944905992e-50
"Seurat","SPI1",0.00674576216081109,0.0287277450028598
"Seurat","SPOCK3",0.0591940682724654,5.44147003425138e-62
"Seurat","SPON1",0.0563562477773976,2.1260300552459e-56
"Seurat","SST",0.106889223081846,4.02886146696128e-197
"Seurat","ST18",0.0523378449442721,6.05922434881872e-49
"Seurat","STAT3",0.0241400551194705,6.62875114143621e-12
"Seurat","STK32B",0.00118731177192946,0.365278123154406
"Seurat","STXBP2",0.0036602597109172,0.149952287657499
"Seurat","SULF1",0.0227894221008784,8.14280563804083e-11
"Seurat","SV2B",0.13238403447663,8.70342585168682e-301
"Seurat","SYNPR",0.0976831863859252,6.5824008385047e-165
"Seurat","SYTL5",0.037100218412125,1.30302233646438e-25
"Seurat","TAC1",0.114759305889025,9.62920251768514e-227
"Seurat","TACR1",0.0195828964965025,1.95296278905855e-08
"Seurat","TENM1",0.0171186894337953,7.85283069184025e-07
"Seurat","TESPA1",0.298786838893739,0
"Seurat","TGFB1",0.00567448330338211,0.0547568333884141
"Seurat","TGFB2",0.0358257871422929,5.31002572203421e-24
"Seurat","TGFBI",0.0676652259754107,2.13990146750164e-80
"Seurat","THBS1",0.0431858327955194,4.94302948863375e-34
"Seurat","THEMIS",0.0293537722745772,9.31678977873354e-17
"Seurat","THSD4",0.0284674263521528,7.37735900646805e-16
"Seurat","THSD7B",0.0265529605678511,4.64630809400374e-14
"Seurat","TMEM132C",0.0199793912555626,1.05852365930943e-08
"Seurat","TMIGD3",0.0371813080428109,1.04310185569566e-25
"Seurat","TP53",0.0102892554514843,0.00191945096284389
"Seurat","TPH2",0.0118027901236465,0.000455109472207934
"Seurat","TRAC",0.035365727156164,1.63716151481966e-23
"Seurat","TREM2",0.0322006305430134,8.62111563614529e-20
"Seurat","TRHDE",0.0863978975615052,1.59129214333292e-129
"Seurat","TRIL",0.0700954109950926,4.84295115833267e-86
"Seurat","TRPC5",0.0159363664829959,3.87420961523948e-06
"Seurat","TRPC6",0.0406246623356556,2.59743095677221e-30
"Seurat","TSHZ2",0.113900645117583,2.02482551592957e-223
"Seurat","TTYH1",0.0532449014047572,1.43909726402317e-50
"Seurat","UGT8",0.122792663452026,3.7351431257632e-259
"Seurat","UNC5B",0.0178352291601006,2.83075327177987e-07
"Seurat","VCAN",0.0489726852100478,3.85230154942962e-43
"Seurat","VIP",0.120062810216903,5.14015302395258e-248
"Seurat","VSIG4",0.0324811277324159,4.29999116417902e-20
"Seurat","VWC2",0.0447518641514859,2.4590625289817e-36
"Seurat","VWC2L",0.0349102957883565,6.79706880918155e-23
"Seurat","WIF1",0.0922018633087822,3.43478513497201e-147
"Seurat","WIPF3",0.0835033535663603,3.87602076811305e-121
"Seurat","ZBBX",0.0252895054808929,6.77935520615591e-13
"Seurat","ZDHHC23",0.0242193061464421,5.65729071209309e-12
"Baysor","ABCC9",0.0290641932538085,1.16945500624333e-35
"Baysor","ADAM17",0.0174843472738647,4.0928857543196e-14
"Baysor","ADAMTS12",0.00323514682508805,0.0816900591081409
"Baysor","ADAMTS16",0.00350112224381396,0.0664802125481052
"Baysor","ADAMTS3",0.00998886535831569,9.7245421722471e-06
"Baysor","ADRA1A",0.0223242458085677,7.6589539978671e-22
"Baysor","ADRA1B",0.017119255177151,1.31540902857929e-13
"Baysor","AIF1",0.0401755818763906,3.12755776851792e-66
"Baysor","ALK",0.021388334127093,3.26580084494845e-20
"Baysor","ALOX5AP",0.0372913975048321,2.26151943881085e-57
"Baysor","ANGPT1",0.0212402921093001,5.70471651815668e-20
"Baysor","ANK1",0.0178920260737843,1.07017842147255e-14
"Baysor","ANKRD18A",0.0117704854807756,2.45075987059053e-07
"Baysor","ANO3",0.0157245247473633,9.29191932169941e-12
"Baysor","ANXA1",0.0474013379653574,2.33264261186292e-91
"Baysor","APH1A",0.00866396574659457,0.000106097095309333
"Baysor","APOD",0.0668774736293513,1.83229365886434e-179
"Baysor","APOE",0.0419852763847703,4.08023216039686e-72
"Baysor","APP",0.0073013256400462,0.000893167218768549
"Baysor","AQP4",0.0724830410876703,2.2022101652971e-210
"Baysor","ARHGAP24",0.00240295747509107,0.150795887236996
"Baysor","ATP10A",0.0332237609009644,5.74455329242115e-46
"Baysor","ATP2C2",0.0232200220917295,1.75120207487514e-23
"Baysor","B4GALNT1",0.0276623281330518,1.73847264638257e-32
"Baysor","BACE1",0.0120350610384299,1.35716582745969e-07
"Baysor","BCAN",0.0290269542036531,1.44287803821417e-35
"Baysor","BEX1",0.0175838246498021,2.96532777742129e-14
"Baysor","BRINP3",0.0146793386057976,1.79820396335263e-10
"Baysor","BTBD11",0.0143669267566317,4.16151340097335e-10
"Baysor","C1QL3",0.0519044245912764,4.93825236583952e-109
"Baysor","C1orf162",0.0081115249736916,0.000261002782084423
"Baysor","C3",0.0543050489967949,3.62382958857557e-119
"Baysor","CABP1",0.0122742659080452,7.84525062116695e-08
"Baysor","CALCRL",0.021521710079816,1.94489571993577e-20
"Baysor","CAPG",0.0190786466455341,1.8212412874829e-16
"Baysor","CAPN3",0.0515781008032328,1.04821830073011e-107
"Baysor","CAV1",0.0574637258295126,3.37322911586569e-133
"Baysor","CCK",0.041866871485196,1.01193219294005e-71
"Baysor","CCL4",0.0119927720957504,1.41681089398223e-07
"Baysor","CCL5",0.0161345761601934,1.92820258363775e-12
"Baysor","CCN2",0.0655352486925851,1.80344907072994e-172
"Baysor","CCNA1",0.0198007674297387,1.38277466406079e-17
"Baysor","CCNB2",0.000659936103783063,0.386104734396875
"Baysor","CD14",0.0228962146073468,6.72015712491482e-23
"Baysor","CD163",0.00715512066974455,0.00110386548178482
"Baysor","CD2",0.000623863769666944,0.391904770344914
"Baysor","CD36",0.0175619577118194,2.98952572770797e-14
"Baysor","CD3G",0.00738785936021065,0.000760162413876008
"Baysor","CD4",0.0256466342556406,3.24373402755235e-28
"Baysor","CD48",0.00486704634882461,0.0182491631406491
"Baysor","CD52",0.0319619413457932,9.194478231528e-43
"Baysor","CD68",0.0339868418230213,5.19473409113636e-48
"Baysor","CD74",0.0492685783448283,1.73840891035266e-98
"Baysor","CD83",0.0151546435330218,4.78626711184422e-11
"Baysor","CD86",0.0285854378234069,1.40188521963863e-34
"Baysor","CD8A",0.0118574118892707,2.01505582363398e-07
"Baysor","CDH1",0.00708961322013499,0.00120684502587502
"Baysor","CDH12",0.0387938490820858,6.81872481131857e-62
"Baysor","CDH4",0.00651546792760975,0.00265549834327278
"Baysor","CDH6",0.0305895094507232,2.79994503079831e-39
"Baysor","CDK1",0.00806290776651579,0.000279404075795459
"Baysor","CEMIP",0.016468024733048,9.98340843041749e-13
"Baysor","CEMIP2",0.0431213606106043,5.88711074508763e-76
"Baysor","CENPF",0.0610419706245431,4.94569005155935e-150
"Baysor","CH25H",0.00730121737971654,0.000885045840973089
"Baysor","CHI3L1",0.0268366409382573,1.04518613426657e-30
"Baysor","CHODL",0.00948240360832713,2.45926462073593e-05
"Baysor","CLDN11",0.121261176588778,0
"Baysor","CNDP1",0.118428225850218,0
"Baysor","CNTN2",0.0368523238309107,4.65933660317079e-56
"Baysor","CNTNAP3",0.0132602982984418,7.33171094737384e-09
"Baysor","CNTNAP3B",0.0173050059209973,7.28637224345002e-14
"Baysor","COL12A1",0.0173734836920764,5.81029318162531e-14
"Baysor","COL1A2",0.0161286609295174,2.70156631322939e-12
"Baysor","COL25A1",0.0195390128184438,3.54244065724566e-17
"Baysor","CORO1A",0.0131538411971666,9.54534436683508e-09
"Baysor","CRHBP",0.0413394156447042,5.33767871991967e-70
"Baysor","CRYM",0.0316241622204448,7.77588842061494e-42
"Baysor","CSPG4",0.0287938944991546,4.79314707798087e-35
"Baysor","CTNNA3",0.0130022862131943,1.37633098903629e-08
"Baysor","CTSH",0.0298186944753154,2.00999152501202e-37
"Baysor","CTSS",0.0170172611869793,1.80566166226938e-13
"Baysor","CUX2",0.0762478064418938,1.50396323387946e-232
"Baysor","CX3CR1",0.0407388972430635,4.71329510656219e-68
"Baysor","CXCL14",0.0702480078758938,9.27872152110719e-198
"Baysor","CXCR4",0.0117579571107064,2.50646490323266e-07
"Baysor","CYTIP",0.0111815002070564,8.61751258781989e-07
"Baysor","DCN",0.0519181300099955,4.10126942830053e-109
"Baysor","DDR2",0.00975778762964422,1.5151305483267e-05
"Baysor","DNER",0.0398653316932526,3.12295610598234e-65
"Baysor","DUSP1",0.0321481455215573,3.65126014708299e-43
"Baysor","EFHD1",0.0284463647569677,3.08175845951052e-34
"Baysor","EGFR",0.0261486165951605,3.06035722226239e-29
"Baysor","ELOVL2",0.0113670991150888,5.91996770500949e-07
"Baysor","ENC1",0.0492449567881535,2.25202399696889e-98
"Baysor","EPHA4",0.0292657404731511,4.04072985998261e-36
"Baysor","ERBB3",0.0299665070017194,8.82979262617624e-38
"Baysor","ERMN",0.0929259582857714,0
"Baysor","EYA4",0.0182459707953612,3.19784826103374e-15
"Baysor","FASLG",0.0113766065619759,5.35653582651834e-07
"Baysor","FBLN1",0.0229157673512762,6.49435111419657e-23
"Baysor","FCER1G",0.027479330211433,4.27822923795652e-32
"Baysor","FCGBP",0.0215874897304389,1.43357748612663e-20
"Baysor","FCGR1A",0.00373335322245908,0.0545229646750694
"Baysor","FCGR3A",0.028005954098989,2.84935715102302e-33
"Baysor","FGFR2",0.0218739050195375,4.81674318634388e-21
"Baysor","FGFR3",0.0368979228761353,3.4126391065502e-56
"Baysor","FILIP1",0.0226476871601531,1.94530991554064e-22
"Baysor","FLT1",0.0648583975006064,5.97197674214314e-169
"Baysor","FSTL4",0.0263644207560588,1.07504641172287e-29
"Baysor","GAD1",0.0516594233675872,4.85165335624185e-108
"Baysor","GAD2",0.08247951735884,1.06690204522453e-271
"Baysor","GAS2L3",0.00342201218872735,0.0701624605051838
"Baysor","GJA1",0.071277715888765,1.58829720111731e-203
"Baysor","GNLY",0.000267925378639862,0.451406787812698
"Baysor","GPNMB",0.0601489382835658,1.12829997886732e-145
"Baysor","GPR183",0.00555707989401922,0.00863020557188301
"Baysor","GPR34",0.0453306761342337,1.01374822194384e-83
"Baysor","GULP1",0.035376062703037,7.97408586264113e-52
"Baysor","GZMA",-0.00111050891330173,0.681045498344935
"Baysor","HES1",0.0165092036958809,8.82132012173964e-13
"Baysor","HHATL",0.0265273233203264,4.89705417022066e-30
"Baysor","HILPDA",0.015556334157397,1.51578848042909e-11
"Baysor","HLA-DMB",0.021258647544081,5.37962870937451e-20
"Baysor","HLA-DQA1",0.00926904360436209,3.65560247177934e-05
"Baysor","HMOX1",0.00780817435155229,0.000398985770074716
"Baysor","HPCA",0.0583717792673829,2.76757974721074e-137
"Baysor","HS3ST2",0.140476559912493,0
"Baysor","HS3ST4",0.0780823384040671,8.93536262680721e-244
"Baysor","HTR2A",0.0350687927526173,5.7950644262852e-51
"Baysor","HTR2C",0.0298551731216393,1.43503218937056e-37
"Baysor","IDH1",0.00657095280837799,0.00246883713514142
"Baysor","IDH2",0.0099920113715687,9.74939441721259e-06
"Baysor","IDO1",0.00544200809464344,0.00968779425473368
"Baysor","IFITM3",0.0344027496933698,3.97819340316291e-49
"Baysor","IGFBP3",0.039230615269743,2.93913188938109e-63
"Baysor","IGFBP4",0.0794223248626905,3.97593965792233e-252
"Baysor","IGFBP5",0.102118356308508,0
"Baysor","IGFBP7",0.0304443894167606,6.39556824695319e-39
"Baysor","IL7R",0.0238645518854701,8.0087944300312e-25
"Baysor","IPCEF1",0.0416476662686607,5.38017468504872e-71
"Baysor","ITGA8",0.0368730335612765,3.85247299784729e-56
"Baysor","ITGAM",0.0130811109503567,1.12921084614452e-08
"Baysor","ITGAX",0.0166531249687878,5.59772826462043e-13
"Baysor","ITGB2",0.0263863203366027,9.21425177054452e-30
"Baysor","KCNAB1",0.0384440947922714,8.14821636901604e-61
"Baysor","KCNH5",0.0239172387984314,8.7435913843318e-25
"Baysor","KIT",0.102420835505418,0
"Baysor","KLF2",0.028806305425493,4.52009237688761e-35
"Baysor","KLF4",0.0246339527417918,3.37346195059184e-26
"Baysor","KLK6",0.0245352698715415,5.39837439551489e-26
"Baysor","KLRB1",0.00302091451575885,0.0966322922554605
"Baysor","LAMA2",0.0241463708085456,3.16683166701699e-25
"Baysor","LAMP5",0.131276133534662,0
"Baysor","LHX6",0.0316817433156819,5.54831638138359e-42
